rule_idx	rule	rule_regex	rule_len
10	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] X	tˀ -> ɾ / (⋊) __ (o|e)	231
11	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] X	tˀ -> ɾ / (⋊) __ (õ|ũ|ɨ̃)	232
12	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -back, +tense] X	tˀ -> ɾ / (⋊) __ (e|ɨ|i)	248
13	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	tˀ -> ɾ / (⋊) __ (o|e|u|ɨ|i|õ|ĩ|ũ|ɨ̃|ẽ)	216
14	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	tˀ -> ɾ / (⋊) __ (ɨ̃) (kˀ|ˀk) (o) (⋉)	741
15	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] X	tˀ -> ɾ / (⋊) __ (o|õ)	255
16	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	tˀ -> ɾ / (⋊) __ (o|e|u|ɨ|i)	224
17	tˀ -> ɾ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [-begin/end]	tˀ -> ɾ / (⋊) __ (e) (⋉)	274
18	j -> ɲ / [+begin/end] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	j -> ɲ / (⋊) (ã) __ (a) (⋉)	493
19	j -> ɲ / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] X	j -> ɲ /  __ (a|ɨ|ã|ɨ̃)	222
20	j -> ɲ / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] X	j -> ɲ /  __ (a)	243
21	j -> ɲ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] X	j -> ɲ / (⋊) __ (a|ɨ|ã|ɨ̃)	233
22	j -> ɲ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	j -> ɲ / (⋊) __ (a) (m) (a) (⋉)	693
23	j -> ɲ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	j -> ɲ / (⋊) __ (a) (p) (i) (⋉)	719
24	j -> ɲ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] X	j -> ɲ / (⋊) __ (a) (m|p|b)	427
25	j -> ɲ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	j -> ɲ / (⋊) __ (ɨ̃) (k|kʲ) (a) (⋉)	732
26	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (k|t|s|t͡ʃ|t͡s|kʲ|tʲ) __ (⋉)	194
27	a -> ã / [+begin/end] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [-begin/end]	a -> ã / (⋊) (ã) (j) __ (⋉)	501
28	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] __ X	a -> ã / (k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|tʲ) __ 	136
29	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral] __ X	a -> ã / (ɲ|ŋ|n|m|k|ɡ|t|p|d|b|t͡ʃ|t͡s|kʲ|tʲ) __ 	160
30	a -> ã / X [+C/V, -syllabic, -stress, -long, +sonorant, -tap, -trill, +voice, -spread.gl, -constr.gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -CORONAL, -lateral, -DORSAL] X	a -> ã / (ŋ|m|j|j̃) __ (m|ʔ|p|b|pˀ|ˀb|ˀm|ˀp)	300
31	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	a -> ã / (⋊) (t͡s) (ã) (s) __ (⋉)	773
32	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] __ X	a -> ã / (ʔ|t|s|t͡ʃ|t͡s|sˀ|tʲ|tˀ|ˀs|ˀt) __ 	180
33	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (ɲ|ŋ|n|m|k|ɡ|t|p|d|b|t͡ʃ|t͡s|kʲ|tʲ) __ (⋉)	171
34	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -lateral] __ X	a -> ã / (ɲ|ŋ|n|m|ʔ|k|ɡ|t|p|d|b|t͡ʃ|t͡s|kʲ|kˀ|pˀ|tʲ|tˀ|ˀb|ˀd|ˀk|ˀm|ˀn|ˀp|ˀt|ˀŋ|ˀɡ) __ 	148
35	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ [-begin/end]	a -> ã / (n|m|t|p|d|b|t͡ʃ|t͡s|tʲ) __ (⋉)	180
36	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] X	a -> ã / (n|m|t|p|d|b|t͡ʃ|t͡s|tʲ) __ (ʔ|t|s|t͡ʃ|t͡s|sˀ|tʲ|tˀ|ˀs|ˀt)	334
37	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (ʔ|k|t|t͡ʃ|t͡s|kʲ|kˀ|tʲ|tˀ|ˀk|ˀt) __ (⋉)	195
38	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] __ [-begin/end]	a -> ã / (ʔ|t|s|t͡ʃ|t͡s|sˀ|tʲ|tˀ|ˀs|ˀt) __ (⋉)	191
39	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -spread.gl, -round, -labiodental, -CORONAL, -lateral] __ [-begin/end]	a -> ã / (ŋ|m|ʔ|k|ɡ|ɸ|p|b|j|j̃|kʲ|kˀ|pˀ|ˀb|ˀj|ˀk|ˀm|ˀp|ˀŋ|ˀɡ) __ (⋉)	128
40	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ X	a -> ã / (ʔ|k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|kˀ|sˀ|tʲ|tˀ|ˀd|ˀj|ˀk|ˀs|ˀt|ˀɡ) __ 	124
41	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -lateral] __ X	a -> ã / (ɲ|ŋ|n|m|ʔ|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|kʲ|kˀ|pˀ|sˀ|tʲ|tˀ|ˀb|ˀd|ˀk|ˀm|ˀn|ˀp|ˀs|ˀt|ˀŋ|ˀɡ) __ 	135
42	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-begin/end]	a -> ã / (⋊) (m) __ (ʔ) (a) (⋉)	683
43	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] X	a -> ã / (k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|tʲ) __ (n|m|ɸ|t|s|p|d|b|t͡ʃ|t͡s|tʲ)	277
44	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	a -> ã / (⋊) (j) (ɨ̃) (k|kʲ) __ (⋉)	740
45	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ [-begin/end]	a -> ã / (n|m|ɸ|t|s|p|d|b|t͡ʃ|t͡s|tʲ) __ (⋉)	167
46	a -> ã / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	a -> ã / (e|ɨ|i|ĩ|ɨ̃|ẽ) (k|kʲ) __ (⋉)	470
47	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ X	a -> ã / (t͡s) __ 	269
48	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	a -> ã / (⋊) (m) (e) (k|kʲ) __ (⋉)	704
49	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (ʔ|k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|kˀ|sˀ|tʲ|tˀ|ˀd|ˀj|ˀk|ˀs|ˀt|ˀɡ) __ (⋉)	135
50	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral] __ X	a -> ã / (ɲ|ŋ|n|m|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|kʲ|tʲ) __ 	147
51	a -> ã / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	a -> ã / (ɲ|ŋ|n|m|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|j|j̃|kʲ|tʲ) __ (n|m|ʔ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|pˀ|sˀ|tʲ|tˀ|ˀb|ˀd|ˀm|ˀn|ˀp|ˀs|ˀt)	248
52	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	a -> ã / (⋊) (m) (ɨ) (t͡s) __ (⋉)	727
53	a -> ã / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	a -> ã / (⋊) (j) __ (p) (i) (⋉)	727
54	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (ɲ|ŋ|n|m|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|kʲ|tʲ) __ (⋉)	158
55	a -> ã / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -CORONAL, -lateral] __ X	a -> ã / (ŋ|m|ʔ|k|ɡ|p|b|kʲ|kˀ|pˀ|ˀb|ˀk|ˀm|ˀp|ˀŋ|ˀɡ) __ 	158
