rule_idx	rule	rule_regex	rule_len	hits	scope	accuracy10.0
492	t͡s -> h / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	t͡s -> h /  __ (ã|õ|ĩ|ũ|ɨ̃|ẽ)	200	5.0	6.0	0.3125
169	n -> ɾ / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] X	n -> ɾ /  __ (o|e)	219	4.0	3.0	0.3076923076923077
471	t͡s -> h / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] X	t͡s -> h /  __ (a|o|u|ɨ|ã|õ|ũ|ɨ̃)	200	6.0	10.0	0.3
138	e -> ẽ / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ X	e -> ẽ / (n|m|ɸ|t|s|p|d|b|t͡ʃ|t͡s|tʲ) __ 	156	6.0	11.0	0.2857142857142857
530	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	kː -> k / (a|o|u|ɨ|ã|õ|ũ|ɨ̃) __ (o|e|u|ɨ|i)	396	4.0	4.0	0.2857142857142857
442	o -> õ / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ X	o -> õ / (ɲ|ŋ|n|ʔ|k|ɡ|t|d|t͡ʃ|t͡s|kʲ|kˀ|tʲ|tˀ|ˀd|ˀk|ˀn|ˀt|ˀŋ|ˀɡ) __ 	157	6.0	11.0	0.2857142857142857
513	tː -> t / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +front, -back, +tense] X	tː -> t / (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ) __ (e|i)	420	4.0	4.0	0.2857142857142857
470	t͡s -> h / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	t͡s -> h /  __ (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ)	192	7.0	15.0	0.28
118	e -> ẽ / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -labiodental, -lateral] __ X	e -> ẽ / (ɲ|ŋ|n|m|ʔ|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|kʲ|kʷ|kʷˀ|kˀ|pˀ|sˀ|tʲ|tˀ|ʔʷ|ˀb|ˀd|ˀk|ˀm|ˀn|ˀp|ˀs|ˀt|ˀŋ|ˀɡ) __ 	127	7.0	16.0	0.2692307692307692
148	ɨ -> ĩ / X [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, +consonantal, -sonorant, -continuant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɨ -> ĩ / (n|m|ʔ|t|p|d|b|t͡ʃ|t͡s|pˀ|tʲ|tˀ|ˀb|ˀd|ˀm|ˀn|ˀp|ˀt) __ (ʔ|k|t|t͡ʃ|t͡s|kː|tː|kʲ|kˀ|tʲ|tˀ|ˀk|ˀt)	319	4.0	5.0	0.2666666666666666
159	ɨ -> ĩ / X __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] X	ɨ -> ĩ /  __ (ɲ|ŋ|n|k|ɡ|t|d|t͡ʃ|t͡s|kː|tː|kʲ|tʲ)	162	4.0	5.0	0.2666666666666666
208	ɨ̃ -> ĩ / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -CORONAL, -lateral] X	ɨ̃ -> ĩ / (ʔ|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|w|j|kʲ|kʷ|kʷˀ|kˀ|pˀ|sˀ|tʲ|tˀ|ʔʷ|ˀb|ˀd|ˀj|ˀk|ˀp|ˀs|ˀt|ˀɡ) __ (ʔ|k|p|kʲ|kˀ|pˀ|ˀk|ˀp)	296	4.0	5.0	0.2666666666666666
428	õ -> ũ / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	õ -> ũ / (ʔ|k|ɸ|t|s|p|t͡ʃ|t͡s|kʲ|kˀ|pˀ|sˀ|tʲ|tˀ|ˀk|ˀp|ˀs|ˀt) __ (ʔ|ɸ|t|s|p|t͡ʃ|t͡s|pˀ|sˀ|tʲ|tˀ|ˀp|ˀs|ˀt)	318	4.0	5.0	0.2666666666666666
162	ɨ -> ĩ / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -CORONAL, -lateral] __ X	ɨ -> ĩ / (ŋ|m|k|ɡ|p|b|kː|kʲ) __ 	163	5.0	9.0	0.2631578947368421
149	ɨ -> ĩ / X __ [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɨ -> ĩ /  __ (ɲ|ŋ|n|ʔ|k|ɡ|t|d|t͡ʃ|t͡s|kː|tː|kʲ|kˀ|tʲ|tˀ|ˀd|ˀk|ˀn|ˀt|ˀŋ|ˀɡ)	150	5.0	9.0	0.2631578947368421
185	o -> ũ / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	o -> ũ / (p|pˀ|ˀp) __ (⋉)	232	4.0	7.0	0.2352941176470588
165	ɨ -> ĩ / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -round, -labiodental, -lateral] __ X	ɨ -> ĩ / (ɲ|ŋ|n|m|ʔ|k|ɡ|t|p|d|b|t͡ʃ|t͡s|kː|tː|kʲ|kˀ|pˀ|tʲ|tˀ|ˀb|ˀd|ˀk|ˀm|ˀn|ˀp|ˀt|ˀŋ|ˀɡ) __ 	141	6.0	18.0	0.2142857142857142
19	j -> ɲ / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] X	j -> ɲ /  __ (a|ɨ|ã|ɨ̃)	222	4.0	9.0	0.2105263157894736
157	ɨ -> ĩ / X __ X	ɨ -> ĩ /  __ 	15	7.0	25.0	0.2
319	pˀ -> m / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] X	pˀ -> m /  __ (a|o|u|ɨ|ã|õ|ũ|ɨ̃)	199	4.0	11.0	0.1904761904761904
461	ũ -> u / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ũ -> u / (⋊) (k|kʲ) __ (⋉)	268	2.0	1.0	0.1818181818181818
329	tˀ -> t / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -back] X	tˀ -> t / (o|u|ɨ) __ (a|e|ɨ|i)	428	2.0	2.0	0.1666666666666666
180	pˀ -> ˀm / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +tense] X	pˀ -> ˀm / (ã|ɨ̃) __ (o|e)	436	2.0	3.0	0.1538461538461538
199	ɨ -> u / X [+C/V, -syllabic, -stress, -long, -tap, -trill, -nasal, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] __ [-stress, -long, -tap, -trill, -nasal, -spread.gl, -constr.gl, -round, -labiodental, -CORONAL, -lateral] X	ɨ -> u / (k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|tʲ) __ (a|e|ɨ|i|k|ɡ|ɸ|p|b|j|kʲ)	241	2.0	3.0	0.1538461538461538
176	∅ -> a / X [-stress, -long, +continuant, -tap, -trill, -nasal, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -lateral] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] __ [-begin/end]	∅ -> a / (a|e|ɨ|i|s|j) (i) __ (⋉)	379	2.0	4.0	0.1428571428571428
194	i -> ĩ / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ X	i -> ĩ / (n|t|d|tː|tʲ) __ 	217	2.0	4.0	0.1428571428571428
325	ɨ -> ũ / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -round, -labiodental, -CORONAL, -lateral] __ X	ɨ -> ũ / (ʔ|kˀ|pˀ|ˀk|ˀp) __ 	215	2.0	4.0	0.1428571428571428
189	p -> ˀp / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +front, -back, +tense] X	p -> ˀp / (a|o|u|ɨ) __ (e|i)	436	2.0	4.0	0.1428571428571428
335	kˀ -> k / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] X	kˀ -> k /  __ (o)	252	2.0	4.0	0.1428571428571428
195	i -> ĩ / X [+C/V, -syllabic, -stress, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ X	i -> ĩ / (n|m|t|p|d|b|t͡ʃ|t͡s|tː|tʲ) __ 	162	3.0	13.0	0.1304347826086956
503	e -> ĩ / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [-begin/end]	e -> ĩ / (ʔ|t|p|pˀ|tʲ|tˀ|ˀp|ˀt) __ (⋉)	213	2.0	6.0	0.125
592	u -> ũ / X __ X	u -> ũ /  __ 	15	2.0	8.0	0.1111111111111111
205	i -> a / X [-stress, -long, -tap, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ X	i -> a / (a|e|ɨ|i|ʔ|k|ɡ|t|s|d|t͡ʃ|t͡s|j|kʲ|kˀ|sˀ|tʲ|tˀ|ˀd|ˀj|ˀk|ˀs|ˀt|ˀɡ) __ 	107	2.0	9.0	0.1052631578947368
602	t͡s -> n / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -back] X	t͡s -> n / (⋊) __ (a|e|ɨ|i|ã|ĩ|ɨ̃|ẽ)	227	2.0	11.0	0.0952380952380952
202	∅ -> ˀt / [+begin/end] [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	∅ -> ˀt / (⋊) (j) (ɨ) __ (i) (⋉)	746	1.0	1.0	0.0909090909090909
110	ɨ̃ -> õ / [+begin/end] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [-begin/end]	ɨ̃ -> õ / (⋊) __ (kʷˀ) (e) (⋉)	505	1.0	1.0	0.0909090909090909
140	ɨ -> ɨ̃ / [+begin/end] __ [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [-begin/end]	ɨ -> ɨ̃ / (⋊) __ (m) (ɨ) (⋉)	474	1.0	1.0	0.0909090909090909
141	ɨ -> ɨ̃ / [+begin/end] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	ɨ -> ɨ̃ / (⋊) (ɨ) (m) __ (⋉)	474	1.0	1.0	0.0909090909090909
520	o -> i / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	o -> i / (⋊) (n) __ (⋉)	273	1.0	1.0	0.0909090909090909
177	∅ -> a / [+begin/end] __ [+C/V, -syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	∅ -> a / (⋊) __ (w) (ɨ̃) (p) (o) (⋉)	963	1.0	1.0	0.0909090909090909
589	u -> ĩ / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	u -> ĩ / (⋊) (pˀ|ˀp) __ (p) (i) (⋉)	709	1.0	1.0	0.0909090909090909
501	tˀ -> ˀɾ / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, +tense] [-begin/end]	tˀ -> ˀɾ / (⋊) (m) (ɨ) __ (o) (⋉)	711	1.0	1.0	0.0909090909090909
415	õ -> o / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, +constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-begin/end]	õ -> o / (⋊) (kˀ|ˀk) __ (p) (i) (⋉)	722	1.0	1.0	0.0909090909090909
111	kʷˀ -> m / [+begin/end] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, -back, +tense] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [-begin/end]	kʷˀ -> m / (⋊) (ɨ̃) __ (e) (⋉)	511	1.0	1.0	0.0909090909090909
462	kʷ -> k / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, +tense] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL, +high] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-begin/end]	kʷ -> k / (⋊) __ (e) (tʲ) (u) (⋉)	771	1.0	1.0	0.0909090909090909
455	∅ -> ɾ / [+begin/end] [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-begin/end]	∅ -> ɾ / (⋊) (k|kʲ) (ã) __ (⋉)	496	1.0	1.0	0.0909090909090909
